,TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureHighInches,SeaLevelPressureAvgInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches
1113,44.0,32.0,19.0,13.0,11.0,6.0,73.0,48.0,22.0,30.83,30.74,10.0,10.0,10.0,12.0,4.0,21.0,0.0
1114,53.0,37.0,21.0,32.0,18.0,11.0,81.0,50.0,19.0,30.78,30.64,10.0,10.0,10.0,14.0,4.0,22.0,0.0
1115,71.0,57.0,43.0,55.0,47.0,35.0,89.0,69.0,49.0,30.46,30.3,10.0,10.0,10.0,15.0,5.0,27.0,0.0
1116,79.0,69.0,59.0,58.0,56.0,53.0,90.0,66.0,42.0,30.09,30.02,10.0,10.0,10.0,17.0,7.0,35.0,0.0
1117,80.0,70.0,59.0,63.0,60.0,57.0,93.0,72.0,51.0,30.03,29.95,10.0,10.0,9.0,16.0,8.0,29.0,0.0
1118,81.0,74.0,67.0,65.0,63.0,59.0,87.0,70.0,52.0,30.16,30.04,10.0,10.0,7.0,14.0,8.0,26.0,0.0
1119,78.0,67.0,56.0,69.0,63.0,51.0,100.0,74.0,48.0,30.36,30.25,10.0,8.0,0.0,14.0,7.0,24.0,0.65
1120,56.0,52.0,47.0,51.0,50.0,46.0,100.0,92.0,83.0,30.41,30.33,9.0,3.0,1.0,8.0,4.0,13.0,0.07
1121,73.0,62.0,51.0,66.0,59.0,50.0,100.0,87.0,73.0,30.25,30.01,10.0,4.0,1.0,17.0,5.0,29.0,0.61
1122,70.0,64.0,58.0,61.0,56.0,51.0,97.0,78.0,58.0,30.05,29.97,10.0,9.0,1.0,9.0,1.0,16.0,0.3
1123,59.0,54.0,48.0,55.0,48.0,46.0,100.0,86.0,72.0,30.19,30.11,10.0,7.0,0.0,14.0,6.0,22.0,1.57
1124,56.0,52.0,47.0,52.0,48.0,46.0,100.0,93.0,86.0,30.13,30.09,10.0,8.0,2.0,9.0,4.0,14.0,0.51
1125,71.0,62.0,52.0,55.0,52.0,50.0,100.0,79.0,57.0,29.99,29.83,10.0,10.0,10.0,12.0,3.0,18.0,0.0
1126,76.0,62.0,47.0,55.0,50.0,46.0,93.0,66.0,38.0,29.84,29.74,10.0,9.0,5.0,8.0,1.0,11.0,0.0
1127,81.0,65.0,48.0,58.0,51.0,33.0,100.0,62.0,23.0,29.63,29.58,10.0,7.0,0.0,21.0,6.0,38.0,0.02
1128,70.0,62.0,53.0,42.0,34.0,27.0,47.0,38.0,28.0,29.99,29.75,10.0,10.0,10.0,24.0,11.0,43.0,0.0
1129,76.0,61.0,46.0,39.0,36.0,34.0,65.0,44.0,23.0,30.06,29.94,10.0,10.0,10.0,10.0,4.0,16.0,0.0
1130,84.0,67.0,50.0,64.0,51.0,36.0,87.0,62.0,37.0,29.8,29.71,10.0,10.0,10.0,14.0,7.0,25.0,0.0
1131,69.0,59.0,48.0,63.0,36.0,27.0,84.0,53.0,22.0,30.17,29.92,10.0,10.0,10.0,15.0,7.0,24.0,0.0
1132,59.0,50.0,40.0,30.0,27.0,24.0,64.0,46.0,28.0,30.37,30.27,10.0,10.0,10.0,10.0,3.0,14.0,0.0
1133,58.0,48.0,38.0,30.0,24.0,21.0,70.0,48.0,26.0,30.42,30.35,10.0,10.0,10.0,13.0,5.0,19.0,0.0
1134,61.0,50.0,39.0,37.0,31.0,21.0,82.0,52.0,22.0,30.43,30.35,10.0,10.0,10.0,14.0,6.0,22.0,0.0
1135,70.0,55.0,40.0,34.0,30.0,28.0,65.0,44.0,22.0,30.4,30.32,10.0,10.0,10.0,14.0,6.0,22.0,0.0
1136,79.0,63.0,47.0,35.0,30.0,26.0,61.0,38.0,15.0,30.29,30.19,10.0,10.0,10.0,12.0,5.0,18.0,0.0
1137,78.0,61.0,44.0,50.0,36.0,29.0,67.0,44.0,21.0,30.11,30.03,10.0,10.0,10.0,13.0,4.0,21.0,0.0
1138,82.0,67.0,51.0,59.0,52.0,45.0,100.0,68.0,35.0,30.09,29.98,10.0,8.0,2.0,14.0,4.0,20.0,0.0
1139,64.0,55.0,46.0,39.0,35.0,32.0,65.0,52.0,39.0,30.31,30.22,10.0,10.0,10.0,13.0,7.0,20.0,0.0
1140,53.0,49.0,45.0,37.0,34.0,31.0,61.0,57.0,53.0,30.44,30.37,10.0,10.0,10.0,13.0,6.0,21.0,0.0
1141,51.0,49.0,47.0,52.0,46.0,36.0,100.0,77.0,54.0,30.35,30.24,10.0,4.0,1.0,9.0,1.0,12.0,0.02
1142,72.0,62.0,51.0,64.0,59.0,51.0,100.0,89.0,78.0,30.13,30.06,10.0,6.0,0.0,12.0,3.0,19.0,0.0
1143,78.0,73.0,67.0,67.0,65.0,63.0,93.0,76.0,58.0,30.0,29.91,10.0,9.0,3.0,12.0,5.0,22.0,0.0
1144,86.0,71.0,56.0,66.0,54.0,36.0,100.0,59.0,17.0,29.86,29.8,10.0,8.0,2.0,13.0,2.0,22.0,0.0
1145,87.0,69.0,51.0,46.0,41.0,33.0,77.0,49.0,21.0,30.19,29.88,10.0,10.0,10.0,18.0,5.0,26.0,0.0
1146,68.0,56.0,43.0,37.0,31.0,28.0,54.0,39.0,24.0,30.38,30.28,10.0,10.0,10.0,10.0,5.0,19.0,0.0
1147,79.0,65.0,51.0,63.0,51.0,36.0,87.0,70.0,52.0,30.28,30.16,10.0,10.0,7.0,7.0,3.0,22.0,0.0
1148,86.0,76.0,66.0,67.0,64.0,62.0,93.0,71.0,48.0,30.05,29.99,10.0,8.0,5.0,12.0,6.0,21.0,0.0
1149,79.0,73.0,66.0,66.0,61.0,49.0,93.0,73.0,52.0,30.19,30.09,10.0,9.0,5.0,14.0,5.0,21.0,0.0
1150,78.0,71.0,63.0,64.0,55.0,42.0,84.0,63.0,42.0,30.18,30.05,10.0,10.0,10.0,18.0,9.0,28.0,0.0
1151,67.0,57.0,47.0,62.0,47.0,37.0,93.0,80.0,66.0,30.11,29.94,10.0,8.0,2.0,20.0,9.0,32.0,0.86
1152,65.0,54.0,43.0,38.0,33.0,27.0,82.0,53.0,24.0,30.22,30.16,10.0,10.0,10.0,16.0,7.0,24.0,0.0
1153,70.0,55.0,40.0,39.0,36.0,34.0,79.0,54.0,28.0,30.2,30.1,10.0,10.0,10.0,12.0,3.0,15.0,0.0
1154,77.0,64.0,50.0,60.0,50.0,41.0,93.0,67.0,41.0,29.98,29.85,10.0,10.0,10.0,13.0,6.0,22.0,0.0
1155,86.0,74.0,62.0,64.0,56.0,45.0,90.0,58.0,26.0,29.84,29.78,10.0,10.0,10.0,12.0,6.0,20.0,0.0
1156,81.0,71.0,61.0,68.0,66.0,59.0,90.0,76.0,62.0,29.96,29.84,10.0,7.0,2.0,20.0,8.0,37.0,0.09
1157,70.0,64.0,58.0,59.0,57.0,54.0,100.0,80.0,59.0,30.02,29.95,10.0,8.0,1.0,21.0,4.0,34.0,1.12
1158,82.0,67.0,52.0,55.0,43.0,37.0,100.0,61.0,21.0,30.03,29.97,10.0,10.0,9.0,15.0,6.0,26.0,0.0
1159,87.0,69.0,51.0,49.0,45.0,40.0,71.0,48.0,24.0,29.96,29.86,10.0,10.0,10.0,10.0,3.0,15.0,0.0
1160,90.0,73.0,55.0,60.0,49.0,42.0,73.0,50.0,26.0,29.73,29.64,10.0,10.0,10.0,15.0,5.0,25.0,0.0
1161,80.0,67.0,54.0,50.0,35.0,28.0,43.0,31.0,18.0,30.02,29.8,10.0,10.0,10.0,17.0,6.0,23.0,0.0
1162,63.0,54.0,44.0,33.0,28.0,22.0,58.0,42.0,25.0,30.25,30.13,10.0,10.0,10.0,13.0,6.0,22.0,0.0
1163,72.0,57.0,42.0,64.0,50.0,33.0,93.0,77.0,60.0,30.05,29.95,10.0,10.0,9.0,12.0,3.0,18.0,0.0
1164,82.0,74.0,66.0,66.0,65.0,64.0,93.0,76.0,58.0,29.98,29.92,10.0,8.0,4.0,13.0,6.0,21.0,0.0
1165,80.0,75.0,69.0,68.0,67.0,66.0,90.0,79.0,67.0,29.96,29.89,10.0,7.0,2.0,14.0,7.0,24.0,0.0
1166,73.0,64.0,54.0,67.0,45.0,23.0,93.0,59.0,24.0,30.29,30.08,10.0,9.0,7.0,21.0,8.0,29.0,0.0
1167,66.0,58.0,49.0,28.0,22.0,19.0,42.0,30.0,18.0,30.48,30.4,10.0,10.0,10.0,13.0,5.0,23.0,0.0
1168,71.0,56.0,40.0,38.0,29.0,24.0,70.0,45.0,19.0,30.57,30.48,10.0,10.0,10.0,14.0,6.0,23.0,0.0
1169,59.0,57.0,54.0,57.0,52.0,39.0,100.0,72.0,44.0,30.4,30.33,10.0,6.0,2.0,13.0,4.0,18.0,0.66
1170,75.0,66.0,57.0,65.0,60.0,57.0,100.0,84.0,68.0,30.23,30.11,10.0,6.0,1.0,12.0,4.0,19.0,0.27
1171,84.0,76.0,68.0,67.0,66.0,64.0,93.0,76.0,58.0,30.03,29.94,10.0,10.0,10.0,16.0,9.0,29.0,0.0
1172,77.0,69.0,61.0,67.0,51.0,34.0,93.0,61.0,29.0,30.29,30.12,10.0,10.0,5.0,17.0,6.0,25.0,0.0
1173,76.0,68.0,60.0,64.0,50.0,33.0,78.0,56.0,34.0,30.32,30.23,10.0,10.0,10.0,12.0,4.0,17.0,0.0
1174,80.0,74.0,67.0,66.0,64.0,59.0,93.0,79.0,64.0,30.19,30.13,10.0,10.0,6.0,14.0,5.0,23.0,0.0
1175,83.0,73.0,62.0,65.0,62.0,59.0,93.0,70.0,47.0,30.17,30.11,10.0,10.0,10.0,12.0,2.0,18.0,0.0
1176,66.0,64.0,61.0,64.0,62.0,59.0,100.0,94.0,87.0,30.14,30.09,10.0,6.0,1.0,9.0,4.0,15.0,0.73
1177,62.0,55.0,47.0,60.0,47.0,43.0,93.0,85.0,77.0,30.3,30.21,10.0,9.0,4.0,18.0,7.0,31.0,0.01
1178,70.0,58.0,48.0,52.0,48.0,46.0,100.0,85.0,44.0,30.24,30.14,10.0,6.0,2.0,12.0,3.0,18.0,0.01
1179,73.0,57.0,40.0,46.0,43.0,41.0,57.0,46.0,35.0,30.33,30.24,10.0,10.0,10.0,12.0,3.0,18.0,0.0
1180,75.0,62.0,49.0,54.0,49.0,44.0,86.0,64.0,41.0,30.34,30.26,10.0,9.0,0.0,14.0,6.0,21.0,0.0
1181,79.0,69.0,58.0,63.0,59.0,55.0,100.0,78.0,56.0,30.26,30.19,10.0,7.0,2.0,14.0,6.0,24.0,0.02
1182,83.0,74.0,65.0,64.0,62.0,61.0,87.0,69.0,51.0,30.18,30.12,10.0,10.0,9.0,15.0,8.0,24.0,0.0
1183,84.0,75.0,65.0,66.0,63.0,61.0,93.0,72.0,51.0,30.32,30.23,10.0,10.0,7.0,10.0,4.0,16.0,0.0
1184,85.0,75.0,65.0,65.0,62.0,59.0,93.0,69.0,44.0,30.28,30.2,10.0,10.0,9.0,12.0,6.0,21.0,0.0
1185,85.0,75.0,64.0,65.0,60.0,53.0,87.0,63.0,39.0,30.19,30.11,10.0,10.0,10.0,13.0,7.0,21.0,0.0
1186,85.0,74.0,63.0,63.0,61.0,59.0,93.0,70.0,47.0,30.14,30.06,10.0,10.0,8.0,13.0,8.0,23.0,0.0
1187,83.0,76.0,68.0,64.0,62.0,58.0,87.0,67.0,47.0,30.16,30.07,10.0,10.0,10.0,14.0,7.0,23.0,0.0
1188,85.0,75.0,65.0,63.0,59.0,43.0,87.0,56.0,24.0,30.11,30.02,10.0,10.0,10.0,24.0,10.0,38.0,0.0
1189,83.0,72.0,60.0,71.0,63.0,51.0,90.0,68.0,45.0,29.97,29.91,10.0,8.0,2.0,17.0,6.0,28.0,0.05
1190,84.0,69.0,53.0,51.0,46.0,41.0,71.0,48.0,25.0,30.09,29.97,10.0,10.0,10.0,12.0,4.0,17.0,0.0
1191,86.0,75.0,63.0,66.0,61.0,51.0,93.0,67.0,40.0,29.91,29.84,10.0,8.0,2.0,18.0,8.0,27.0,0.0
1192,86.0,78.0,70.0,67.0,66.0,65.0,90.0,73.0,55.0,29.92,29.83,10.0,9.0,4.0,13.0,5.0,20.0,0.0
1193,86.0,78.0,70.0,68.0,66.0,60.0,90.0,67.0,44.0,29.87,29.78,10.0,8.0,4.0,22.0,10.0,35.0,0.0
1194,84.0,72.0,60.0,68.0,56.0,42.0,100.0,62.0,24.0,29.89,29.76,10.0,8.0,1.0,15.0,5.0,27.0,0.73
1195,82.0,68.0,54.0,50.0,46.0,39.0,77.0,50.0,23.0,29.93,29.85,10.0,10.0,10.0,15.0,4.0,26.0,0.0
1196,86.0,71.0,55.0,59.0,53.0,48.0,80.0,56.0,32.0,29.83,29.76,10.0,10.0,10.0,18.0,6.0,27.0,0.0
1197,76.0,71.0,65.0,65.0,63.0,59.0,93.0,79.0,64.0,29.88,29.82,10.0,10.0,10.0,16.0,8.0,26.0,0.0
1198,77.0,67.0,57.0,67.0,61.0,51.0,93.0,74.0,54.0,29.85,29.75,10.0,7.0,1.0,16.0,6.0,29.0,0.71
1199,90.0,70.0,49.0,54.0,51.0,47.0,93.0,58.0,23.0,29.81,29.72,10.0,10.0,10.0,10.0,2.0,17.0,0.0
1200,89.0,75.0,60.0,62.0,55.0,50.0,72.0,52.0,32.0,29.75,29.67,10.0,10.0,10.0,14.0,5.0,22.0,0.0
1201,75.0,64.0,52.0,43.0,39.0,36.0,63.0,45.0,27.0,30.17,30.04,10.0,10.0,10.0,21.0,8.0,34.0,0.0
1202,79.0,64.0,49.0,47.0,43.0,40.0,77.0,52.0,27.0,30.29,30.21,10.0,10.0,10.0,9.0,3.0,15.0,0.0
1203,81.0,67.0,52.0,51.0,48.0,44.0,77.0,55.0,32.0,30.25,30.17,10.0,10.0,10.0,12.0,4.0,20.0,0.0
1204,82.0,69.0,56.0,62.0,58.0,52.0,93.0,72.0,51.0,30.09,29.99,10.0,10.0,10.0,15.0,7.0,26.0,0.0
1205,81.0,74.0,66.0,66.0,64.0,61.0,87.0,73.0,58.0,29.94,29.9,10.0,10.0,10.0,15.0,8.0,26.0,0.0
1206,80.0,76.0,71.0,73.0,69.0,65.0,90.0,82.0,74.0,30.05,29.98,10.0,8.0,1.0,13.0,7.0,22.0,0.1
1207,72.0,67.0,62.0,70.0,65.0,59.0,100.0,94.0,87.0,30.2,30.12,10.0,8.0,1.0,10.0,4.0,18.0,0.34
1208,78.0,70.0,61.0,65.0,61.0,59.0,97.0,79.0,60.0,30.22,30.16,10.0,10.0,7.0,10.0,4.0,15.0,0.0
1209,82.0,75.0,67.0,66.0,64.0,58.0,100.0,77.0,54.0,30.21,30.14,10.0,9.0,5.0,14.0,6.0,23.0,0.0
1210,84.0,75.0,65.0,64.0,62.0,57.0,93.0,69.0,45.0,30.15,30.07,10.0,10.0,5.0,12.0,5.0,20.0,0.0
1211,84.0,76.0,67.0,66.0,64.0,63.0,87.0,71.0,54.0,30.09,30.03,10.0,10.0,9.0,14.0,7.0,25.0,0.0
1212,84.0,77.0,69.0,68.0,66.0,65.0,90.0,73.0,55.0,30.06,30.01,10.0,10.0,10.0,14.0,6.0,21.0,0.0
1213,80.0,72.0,63.0,67.0,65.0,57.0,90.0,80.0,69.0,30.05,30.0,10.0,10.0,6.0,16.0,5.0,26.0,0.0
1214,82.0,72.0,61.0,65.0,62.0,58.0,90.0,73.0,55.0,30.04,30.0,10.0,10.0,10.0,10.0,4.0,16.0,0.0
1215,85.0,77.0,68.0,66.0,65.0,64.0,87.0,71.0,55.0,30.08,30.02,10.0,10.0,9.0,14.0,6.0,22.0,0.0
1216,88.0,79.0,70.0,68.0,67.0,65.0,90.0,73.0,55.0,30.07,30.0,10.0,10.0,10.0,12.0,6.0,20.0,0.0
1217,89.0,80.0,71.0,67.0,66.0,65.0,84.0,66.0,48.0,29.98,29.86,10.0,10.0,9.0,14.0,7.0,23.0,0.0
1218,73.0,65.0,57.0,67.0,55.0,44.0,86.0,69.0,52.0,30.16,29.99,10.0,10.0,4.0,14.0,7.0,23.0,0.01
1219,77.0,64.0,50.0,44.0,42.0,40.0,71.0,50.0,29.0,30.19,30.1,10.0,10.0,10.0,14.0,5.0,22.0,0.0
1220,82.0,65.0,48.0,54.0,49.0,44.0,86.0,61.0,35.0,30.02,29.87,10.0,10.0,10.0,14.0,4.0,22.0,0.0
1221,90.0,76.0,62.0,70.0,65.0,54.0,90.0,73.0,55.0,29.69,29.58,10.0,10.0,10.0,16.0,7.0,26.0,0.0
1222,91.0,77.0,62.0,70.0,57.0,37.0,84.0,51.0,17.0,29.76,29.56,10.0,10.0,8.0,18.0,8.0,30.0,0.0
1223,86.0,70.0,53.0,64.0,50.0,44.0,84.0,58.0,31.0,29.84,29.72,10.0,10.0,10.0,15.0,7.0,26.0,0.0
1224,95.0,83.0,70.0,72.0,68.0,63.0,84.0,64.0,43.0,29.65,29.58,10.0,9.0,7.0,17.0,9.0,26.0,0.0
1225,92.0,79.0,66.0,73.0,66.0,44.0,82.0,64.0,45.0,29.8,29.59,10.0,7.0,4.0,18.0,9.0,30.0,0.01
1226,78.0,65.0,52.0,54.0,44.0,35.0,63.0,43.0,22.0,29.98,29.89,10.0,10.0,7.0,18.0,6.0,33.0,0.05
1227,91.0,71.0,51.0,56.0,48.0,42.0,77.0,50.0,23.0,29.99,29.93,10.0,10.0,10.0,14.0,6.0,23.0,0.0
1228,92.0,77.0,62.0,63.0,56.0,47.0,84.0,57.0,30.0,29.98,29.9,10.0,10.0,10.0,16.0,7.0,25.0,0.0
1229,95.0,80.0,64.0,72.0,66.0,47.0,93.0,66.0,39.0,29.97,29.8,10.0,9.0,5.0,18.0,8.0,31.0,0.0
1230,79.0,70.0,60.0,47.0,43.0,39.0,60.0,43.0,25.0,30.12,30.03,10.0,10.0,10.0,18.0,8.0,34.0,0.0
1231,86.0,71.0,55.0,48.0,42.0,38.0,67.0,44.0,20.0,30.11,30.03,10.0,10.0,10.0,13.0,4.0,20.0,0.0
1232,91.0,73.0,54.0,53.0,49.0,46.0,77.0,52.0,27.0,30.02,29.95,10.0,10.0,10.0,12.0,4.0,17.0,0.0
1233,88.0,75.0,61.0,59.0,57.0,56.0,78.0,56.0,34.0,30.0,29.94,10.0,10.0,10.0,15.0,6.0,23.0,0.0
1234,84.0,74.0,64.0,63.0,61.0,58.0,87.0,66.0,45.0,30.03,29.97,10.0,10.0,10.0,16.0,8.0,23.0,0.0
1235,76.0,71.0,66.0,72.0,68.0,63.0,93.0,86.0,78.0,30.02,29.96,10.0,9.0,2.0,12.0,6.0,18.0,0.04
1236,83.0,77.0,71.0,70.0,68.0,66.0,90.0,76.0,62.0,29.98,29.91,10.0,9.0,7.0,14.0,7.0,23.0,0.0
1237,88.0,80.0,71.0,72.0,70.0,67.0,93.0,73.0,53.0,29.96,29.88,10.0,7.0,2.0,15.0,3.0,25.0,0.22
1238,88.0,76.0,63.0,70.0,57.0,50.0,93.0,61.0,29.0,29.96,29.9,10.0,9.0,4.0,14.0,7.0,25.0,0.0
1239,89.0,74.0,58.0,58.0,54.0,52.0,80.0,54.0,27.0,29.97,29.91,10.0,10.0,10.0,10.0,3.0,16.0,0.0
1240,93.0,78.0,62.0,65.0,61.0,58.0,90.0,63.0,36.0,29.96,29.89,10.0,10.0,10.0,13.0,5.0,20.0,0.0
1241,92.0,80.0,67.0,66.0,64.0,63.0,93.0,67.0,41.0,29.97,29.9,10.0,10.0,9.0,15.0,7.0,24.0,0.0
1242,86.0,78.0,70.0,69.0,67.0,65.0,90.0,74.0,57.0,29.89,29.8,10.0,10.0,10.0,20.0,9.0,32.0,0.0
1243,90.0,80.0,70.0,74.0,69.0,58.0,100.0,67.0,34.0,29.84,29.77,10.0,8.0,2.0,14.0,5.0,24.0,0.12
1244,94.0,84.0,73.0,73.0,71.0,65.0,94.0,72.0,49.0,29.82,29.75,10.0,8.0,5.0,20.0,10.0,33.0,0.0
1245,95.0,85.0,75.0,71.0,69.0,67.0,87.0,64.0,41.0,29.81,29.74,10.0,10.0,10.0,18.0,9.0,28.0,0.0
1246,84.0,75.0,66.0,71.0,67.0,65.0,93.0,77.0,61.0,29.99,29.89,10.0,9.0,1.0,15.0,4.0,23.0,1.22
1247,78.0,70.0,62.0,67.0,61.0,57.0,93.0,74.0,54.0,30.11,30.05,10.0,8.0,1.0,14.0,6.0,25.0,0.67
1248,77.0,69.0,61.0,65.0,62.0,58.0,93.0,81.0,69.0,30.1,29.99,10.0,10.0,7.0,9.0,4.0,16.0,0.02
1249,86.0,72.0,58.0,65.0,62.0,51.0,100.0,73.0,45.0,29.96,29.89,10.0,8.0,2.0,21.0,5.0,33.0,0.07
1250,87.0,72.0,56.0,55.0,49.0,43.0,86.0,54.0,21.0,29.95,29.83,10.0,10.0,10.0,12.0,5.0,19.0,0.0
1251,94.0,78.0,62.0,70.0,60.0,52.0,76.0,55.0,34.0,29.77,29.72,10.0,10.0,10.0,17.0,7.0,29.0,0.0
1252,92.0,84.0,75.0,75.0,72.0,70.0,87.0,70.0,52.0,29.89,29.81,10.0,10.0,7.0,13.0,6.0,24.0,0.0
1253,97.0,87.0,76.0,76.0,74.0,72.0,94.0,71.0,48.0,29.91,29.85,10.0,6.0,2.0,15.0,7.0,23.0,0.01
1254,94.0,80.0,66.0,73.0,71.0,62.0,93.0,73.0,52.0,29.98,29.87,10.0,9.0,2.0,18.0,4.0,34.0,0.47
1255,88.0,78.0,68.0,69.0,67.0,64.0,93.0,70.0,46.0,30.11,30.0,10.0,10.0,10.0,8.0,2.0,11.0,0.0
1256,88.0,78.0,68.0,68.0,66.0,63.0,90.0,68.0,45.0,30.07,30.02,10.0,10.0,10.0,8.0,2.0,14.0,0.0
1257,85.0,77.0,68.0,70.0,68.0,62.0,97.0,74.0,51.0,30.08,30.01,10.0,10.0,9.0,17.0,2.0,26.0,0.02
1258,89.0,78.0,67.0,71.0,68.0,65.0,97.0,75.0,53.0,30.04,29.95,10.0,10.0,9.0,10.0,4.0,16.0,0.0
1259,92.0,83.0,74.0,72.0,71.0,66.0,93.0,70.0,47.0,29.98,29.92,10.0,10.0,10.0,12.0,5.0,16.0,0.0
1260,92.0,82.0,71.0,73.0,71.0,65.0,94.0,69.0,44.0,29.96,29.9,10.0,10.0,2.0,12.0,4.0,20.0,0.24
1261,91.0,80.0,68.0,71.0,69.0,66.0,100.0,76.0,52.0,29.9,29.83,10.0,9.0,2.0,12.0,1.0,24.0,0.17
1262,90.0,78.0,66.0,70.0,68.0,65.0,100.0,72.0,44.0,29.79,29.74,10.0,9.0,0.0,25.0,3.0,41.0,1.39
1263,92.0,81.0,70.0,70.0,66.0,60.0,97.0,67.0,36.0,29.88,29.82,10.0,10.0,10.0,14.0,5.0,25.0,0.0
1264,95.0,83.0,70.0,68.0,62.0,54.0,84.0,55.0,26.0,29.94,29.9,10.0,10.0,10.0,9.0,3.0,17.0,0.0
1265,93.0,83.0,73.0,68.0,66.0,64.0,79.0,60.0,41.0,29.97,29.9,10.0,10.0,10.0,9.0,4.0,14.0,0.0
1266,90.0,82.0,74.0,71.0,69.0,65.0,87.0,69.0,50.0,29.93,29.87,10.0,10.0,10.0,13.0,6.0,20.0,0.0
1267,93.0,82.0,70.0,69.0,65.0,59.0,84.0,62.0,40.0,29.93,29.86,10.0,10.0,10.0,14.0,6.0,21.0,0.0
1268,93.0,83.0,73.0,70.0,68.0,62.0,87.0,62.0,36.0,29.96,29.9,10.0,10.0,10.0,13.0,7.0,21.0,0.0
1269,94.0,85.0,75.0,72.0,68.0,62.0,87.0,62.0,36.0,29.96,29.89,10.0,10.0,2.0,15.0,7.0,22.0,0.0
1270,98.0,87.0,76.0,73.0,71.0,68.0,88.0,63.0,38.0,29.94,29.87,10.0,10.0,10.0,18.0,7.0,27.0,0.0
1271,96.0,87.0,78.0,74.0,71.0,67.0,85.0,63.0,41.0,29.99,29.9,10.0,10.0,7.0,14.0,8.0,23.0,0.0
1272,99.0,88.0,76.0,74.0,71.0,67.0,94.0,65.0,35.0,29.99,29.92,10.0,10.0,10.0,13.0,7.0,20.0,0.0
1273,98.0,88.0,77.0,73.0,70.0,66.0,82.0,60.0,38.0,29.91,29.82,10.0,10.0,10.0,16.0,7.0,29.0,0.0
1274,101.0,89.0,77.0,75.0,72.0,68.0,85.0,61.0,36.0,29.81,29.73,10.0,10.0,10.0,15.0,8.0,28.0,0.0
1275,100.0,89.0,78.0,74.0,71.0,67.0,85.0,60.0,35.0,29.82,29.75,10.0,10.0,10.0,13.0,7.0,23.0,0.0
1276,92.0,84.0,76.0,74.0,72.0,68.0,94.0,72.0,49.0,30.03,29.92,10.0,10.0,2.0,13.0,4.0,19.0,0.01
1277,98.0,87.0,76.0,72.0,69.0,66.0,82.0,60.0,38.0,29.98,29.92,10.0,10.0,10.0,10.0,5.0,17.0,0.0
1278,97.0,86.0,75.0,72.0,64.0,53.0,82.0,54.0,26.0,29.9,29.79,10.0,10.0,10.0,14.0,6.0,22.0,0.0
1279,99.0,88.0,76.0,72.0,67.0,64.0,74.0,54.0,33.0,29.76,29.67,10.0,10.0,10.0,10.0,5.0,17.0,0.0
1280,104.0,91.0,78.0,75.0,72.0,68.0,91.0,63.0,35.0,29.88,29.76,10.0,10.0,8.0,14.0,7.0,22.0,0.0
1281,85.0,79.0,72.0,76.0,71.0,66.0,85.0,70.0,55.0,30.12,30.02,10.0,8.0,1.0,13.0,5.0,23.0,0.14
1282,90.0,83.0,75.0,74.0,71.0,67.0,87.0,67.0,47.0,30.19,30.11,10.0,10.0,7.0,13.0,5.0,19.0,0.02
1283,91.0,82.0,72.0,74.0,72.0,67.0,100.0,74.0,47.0,30.15,30.08,10.0,8.0,1.0,15.0,2.0,22.0,1.07
1284,91.0,81.0,71.0,74.0,72.0,67.0,100.0,75.0,50.0,30.05,30.0,10.0,7.0,2.0,20.0,3.0,30.0,0.01
1285,92.0,82.0,71.0,72.0,70.0,67.0,93.0,70.0,47.0,29.96,29.91,10.0,10.0,10.0,10.0,4.0,18.0,0.0
1286,99.0,87.0,75.0,75.0,73.0,70.0,94.0,68.0,42.0,29.91,29.85,10.0,10.0,10.0,13.0,6.0,23.0,0.0
1287,98.0,89.0,79.0,75.0,73.0,70.0,85.0,64.0,42.0,29.95,29.88,10.0,10.0,10.0,16.0,8.0,27.0,0.0
1288,98.0,89.0,79.0,76.0,72.0,66.0,85.0,62.0,38.0,30.13,30.02,10.0,9.0,6.0,15.0,7.0,24.0,0.0
1289,100.0,89.0,78.0,75.0,72.0,66.0,91.0,63.0,35.0,30.18,30.06,10.0,10.0,8.0,14.0,6.0,25.0,0.0
1290,99.0,88.0,76.0,74.0,71.0,67.0,88.0,62.0,35.0,30.09,30.0,10.0,10.0,10.0,13.0,7.0,26.0,0.0
1291,101.0,90.0,78.0,74.0,72.0,66.0,85.0,60.0,35.0,30.07,29.97,10.0,10.0,10.0,13.0,7.0,28.0,0.0
1292,99.0,89.0,78.0,74.0,70.0,60.0,85.0,58.0,31.0,30.12,30.01,10.0,10.0,10.0,13.0,6.0,19.0,0.0
1293,100.0,89.0,77.0,74.0,71.0,63.0,88.0,60.0,31.0,30.15,30.06,10.0,10.0,10.0,12.0,4.0,20.0,0.0
1294,99.0,87.0,75.0,74.0,71.0,65.0,88.0,61.0,33.0,30.13,30.05,10.0,10.0,10.0,15.0,3.0,27.0,0.02
1295,100.0,88.0,75.0,71.0,67.0,62.0,87.0,59.0,31.0,30.09,30.02,10.0,10.0,10.0,9.0,3.0,17.0,0.0
1296,101.0,89.0,77.0,71.0,67.0,60.0,82.0,56.0,29.0,30.04,29.99,10.0,10.0,10.0,12.0,4.0,19.0,0.0
